004  01448 |Loss: 0.643 | Acc: 77.574% 
004  01449 |Loss: 0.643 | Acc: 77.567% 
004  01450 |Loss: 0.642 | Acc: 77.575% 
004  01451 |Loss: 0.642 | Acc: 77.594% 
004  01452 |Loss: 0.643 | Acc: 77.573% 
004  01453 |Loss: 0.642 | Acc: 77.586% 
004  01454 |Loss: 0.643 | Acc: 77.575% 
004  01455 |Loss: 0.642 | Acc: 77.590% 
004  01456 |Loss: 0.642 | Acc: 77.603% 
004  01457 |Loss: 0.641 | Acc: 77.613% 
004  01458 |Loss: 0.642 | Acc: 77.599% 
004  01459 |Loss: 0.642 | Acc: 77.609% 
004  01460 |Loss: 0.641 | Acc: 77.635% 
004  01461 |Loss: 0.642 | Acc: 77.631% 
004  01462 |Loss: 0.641 | Acc: 77.641% 
004  01463 |Loss: 0.641 | Acc: 77.648% 
004  01464 |Loss: 0.641 | Acc: 77.650% 
004  01465 |Loss: 0.641 | Acc: 77.665% 
004  01466 |Loss: 0.640 | Acc: 77.682% 
004  01467 |Loss: 0.640 | Acc: 77.705% 
004  01468 |Loss: 0.639 | Acc: 77.709% 
004  01469 |Loss: 0.639 | Acc: 77.708% 
004  01470 |Loss: 0.639 | Acc: 77.723% 
004  01471 |Loss: 0.639 | Acc: 77.729% 
004  01472 |Loss: 0.639 | Acc: 77.741% 
004  01473 |Loss: 0.639 | Acc: 77.753% 
004  01474 |Loss: 0.638 | Acc: 77.772% 
004  01475 |Loss: 0.639 | Acc: 77.760% 
004  01476 |Loss: 0.639 | Acc: 77.751% 
004  01477 |Loss: 0.639 | Acc: 77.745% 
004  01478 |Loss: 0.639 | Acc: 77.748% 
004  01479 |Loss: 0.640 | Acc: 77.752% 
004  01480 |Loss: 0.640 | Acc: 77.748% 
004  01481 |Loss: 0.639 | Acc: 77.760% 
004  01482 |Loss: 0.639 | Acc: 77.779% 
004  01483 |Loss: 0.639 | Acc: 77.792% 
004  01484 |Loss: 0.638 | Acc: 77.801% 
004  01485 |Loss: 0.638 | Acc: 77.807% 
004  01486 |Loss: 0.638 | Acc: 77.806% 
004  01487 |Loss: 0.638 | Acc: 77.809% 
004  01488 |Loss: 0.638 | Acc: 77.810% 
004  01489 |Loss: 0.638 | Acc: 77.818% 
004  01490 |Loss: 0.638 | Acc: 77.824% 
004  01491 |Loss: 0.638 | Acc: 77.808% 
004  01492 |Loss: 0.638 | Acc: 77.797% 
004  01493 |Loss: 0.638 | Acc: 77.822% 
004  01494 |Loss: 0.637 | Acc: 77.835% 
004  01495 |Loss: 0.637 | Acc: 77.834% 
004  01496 |Loss: 0.637 | Acc: 77.832% 
004  01497 |Loss: 0.637 | Acc: 77.855% 
004  01498 |Loss: 0.637 | Acc: 77.839% 
004  01499 |Loss: 0.636 | Acc: 77.854% 
004  01500 |Loss: 0.636 | Acc: 77.862% 
004  01501 |Loss: 0.636 | Acc: 77.861% 
004  01502 |Loss: 0.636 | Acc: 77.859% 
004  01503 |Loss: 0.636 | Acc: 77.867% 
004  01504 |Loss: 0.636 | Acc: 77.896% 
004  01505 |Loss: 0.635 | Acc: 77.901% 
004  01506 |Loss: 0.635 | Acc: 77.914% 
004  01507 |Loss: 0.635 | Acc: 77.907% 
004  01508 |Loss: 0.635 | Acc: 77.908% 
004  01509 |Loss: 0.635 | Acc: 77.911% 
004  01510 |Loss: 0.635 | Acc: 77.928% 
004  01511 |Loss: 0.634 | Acc: 77.945% 
004  01512 |Loss: 0.634 | Acc: 77.973% 
004  01513 |Loss: 0.634 | Acc: 77.964% 
004  01514 |Loss: 0.634 | Acc: 77.946% 
004  01515 |Loss: 0.634 | Acc: 77.945% 
004  01516 |Loss: 0.634 | Acc: 77.943% 
004  01517 |Loss: 0.634 | Acc: 77.941% 
004  01518 |Loss: 0.634 | Acc: 77.939% 
004  01519 |Loss: 0.634 | Acc: 77.949% 
004  01520 |Loss: 0.634 | Acc: 77.943% 
004  01521 |Loss: 0.634 | Acc: 77.927% 
004  01522 |Loss: 0.634 | Acc: 77.928% 
004  01523 |Loss: 0.634 | Acc: 77.940% 
004  01524 |Loss: 0.634 | Acc: 77.936% 
004  01525 |Loss: 0.634 | Acc: 77.930% 
004  01526 |Loss: 0.633 | Acc: 77.930% 
004  01527 |Loss: 0.633 | Acc: 77.935% 
004  01528 |Loss: 0.634 | Acc: 77.927% 
004  01529 |Loss: 0.634 | Acc: 77.923% 
004  01530 |Loss: 0.634 | Acc: 77.908% 
004  01531 |Loss: 0.634 | Acc: 77.909% 
004  01532 |Loss: 0.634 | Acc: 77.901% 
004  01533 |Loss: 0.634 | Acc: 77.899% 
004  01534 |Loss: 0.634 | Acc: 77.887% 
004  01535 |Loss: 0.634 | Acc: 77.898% 
004  01536 |Loss: 0.634 | Acc: 77.912% 
004  01537 |Loss: 0.634 | Acc: 77.904% 
004  01538 |Loss: 0.635 | Acc: 77.875% 
004  01539 |Loss: 0.635 | Acc: 77.892% 
004  01540 |Loss: 0.635 | Acc: 77.882% 
004  01541 |Loss: 0.635 | Acc: 77.879% 
004  01542 |Loss: 0.634 | Acc: 77.884% 
004  01543 |Loss: 0.635 | Acc: 77.882% 
004  01544 |Loss: 0.635 | Acc: 77.877% 
004  01545 |Loss: 0.635 | Acc: 77.860% 
004  01546 |Loss: 0.635 | Acc: 77.880% 
004  01547 |Loss: 0.635 | Acc: 77.891% 
004  01548 |Loss: 0.635 | Acc: 77.894% 
004  01549 |Loss: 0.634 | Acc: 77.921% 
004  01550 |Loss: 0.634 | Acc: 77.918% 
004  01551 |Loss: 0.634 | Acc: 77.935% 
004  01552 |Loss: 0.634 | Acc: 77.942% 
004  01553 |Loss: 0.634 | Acc: 77.940% 
004  01554 |Loss: 0.634 | Acc: 77.938% 
004  01555 |Loss: 0.634 | Acc: 77.953% 
004  01556 |Loss: 0.633 | Acc: 77.970% 
004  01557 |Loss: 0.633 | Acc: 77.989% 
004  01558 |Loss: 0.633 | Acc: 77.977% 
004  01559 |Loss: 0.633 | Acc: 77.973% 
004  01560 |Loss: 0.633 | Acc: 77.974% 
004  01561 |Loss: 0.633 | Acc: 77.968% 
004  01562 |Loss: 0.633 | Acc: 77.974% 
004  01563 |Loss: 0.633 | Acc: 77.985% 
004  01564 |Loss: 0.632 | Acc: 77.996% 
005  01565 |Loss: 0.655 | Acc: 78.125% 
005  01566 |Loss: 0.646 | Acc: 78.516% 
005  01567 |Loss: 0.620 | Acc: 79.167% 
005  01568 |Loss: 0.616 | Acc: 78.906% 
005  01569 |Loss: 0.598 | Acc: 78.906% 
005  01570 |Loss: 0.589 | Acc: 79.167% 
005  01571 |Loss: 0.574 | Acc: 79.576% 
005  01572 |Loss: 0.566 | Acc: 79.883% 
005  01573 |Loss: 0.570 | Acc: 79.688% 
005  01574 |Loss: 0.577 | Acc: 79.531% 
005  01575 |Loss: 0.574 | Acc: 79.901% 
005  01576 |Loss: 0.568 | Acc: 79.948% 
005  01577 |Loss: 0.567 | Acc: 79.808% 
005  01578 |Loss: 0.570 | Acc: 79.743% 
005  01579 |Loss: 0.579 | Acc: 79.479% 
005  01580 |Loss: 0.580 | Acc: 79.639% 
005  01581 |Loss: 0.579 | Acc: 79.688% 
005  01582 |Loss: 0.572 | Acc: 79.991% 
005  01583 |Loss: 0.572 | Acc: 79.934% 
005  01584 |Loss: 0.583 | Acc: 79.531% 
005  01585 |Loss: 0.586 | Acc: 79.725% 
005  01586 |Loss: 0.586 | Acc: 79.652% 
005  01587 |Loss: 0.587 | Acc: 79.586% 
005  01588 |Loss: 0.587 | Acc: 79.427% 
005  01589 |Loss: 0.583 | Acc: 79.531% 
005  01590 |Loss: 0.582 | Acc: 79.537% 
005  01591 |Loss: 0.579 | Acc: 79.659% 
005  01592 |Loss: 0.583 | Acc: 79.576% 
005  01593 |Loss: 0.578 | Acc: 79.822% 
005  01594 |Loss: 0.585 | Acc: 79.609% 
005  01595 |Loss: 0.580 | Acc: 79.637% 
005  01596 |Loss: 0.579 | Acc: 79.736% 
005  01597 |Loss: 0.576 | Acc: 79.853% 
005  01598 |Loss: 0.575 | Acc: 79.940% 
005  01599 |Loss: 0.574 | Acc: 79.978% 
005  01600 |Loss: 0.573 | Acc: 79.948% 
005  01601 |Loss: 0.572 | Acc: 80.046% 
005  01602 |Loss: 0.574 | Acc: 79.934% 
005  01603 |Loss: 0.572 | Acc: 80.088% 
005  01604 |Loss: 0.568 | Acc: 80.195% 
005  01605 |Loss: 0.569 | Acc: 80.202% 
005  01606 |Loss: 0.565 | Acc: 80.283% 
005  01607 |Loss: 0.562 | Acc: 80.396% 
005  01608 |Loss: 0.562 | Acc: 80.344% 
005  01609 |Loss: 0.563 | Acc: 80.295% 
005  01610 |Loss: 0.560 | Acc: 80.452% 
005  01611 |Loss: 0.559 | Acc: 80.485% 
005  01612 |Loss: 0.559 | Acc: 80.485% 
005  01613 |Loss: 0.556 | Acc: 80.612% 
005  01614 |Loss: 0.555 | Acc: 80.562% 
005  01615 |Loss: 0.557 | Acc: 80.484% 
005  01616 |Loss: 0.557 | Acc: 80.514% 
005  01617 |Loss: 0.556 | Acc: 80.557% 
005  01618 |Loss: 0.556 | Acc: 80.613% 
005  01619 |Loss: 0.555 | Acc: 80.625% 
005  01620 |Loss: 0.554 | Acc: 80.608% 
005  01621 |Loss: 0.551 | Acc: 80.688% 
005  01622 |Loss: 0.549 | Acc: 80.819% 
005  01623 |Loss: 0.548 | Acc: 80.879% 
005  01624 |Loss: 0.551 | Acc: 80.755% 
005  01625 |Loss: 0.552 | Acc: 80.712% 
005  01626 |Loss: 0.552 | Acc: 80.708% 
005  01627 |Loss: 0.550 | Acc: 80.754% 
005  01628 |Loss: 0.549 | Acc: 80.835% 
005  01629 |Loss: 0.550 | Acc: 80.805% 
005  01630 |Loss: 0.552 | Acc: 80.741% 
005  01631 |Loss: 0.552 | Acc: 80.830% 
005  01632 |Loss: 0.552 | Acc: 80.859% 
005  01633 |Loss: 0.555 | Acc: 80.774% 
005  01634 |Loss: 0.553 | Acc: 80.781% 
005  01635 |Loss: 0.553 | Acc: 80.799% 
005  01636 |Loss: 0.553 | Acc: 80.773% 
005  01637 |Loss: 0.552 | Acc: 80.758% 
005  01638 |Loss: 0.552 | Acc: 80.712% 
005  01639 |Loss: 0.553 | Acc: 80.667% 
005  01640 |Loss: 0.555 | Acc: 80.613% 
005  01641 |Loss: 0.553 | Acc: 80.692% 
005  01642 |Loss: 0.553 | Acc: 80.729% 
005  01643 |Loss: 0.554 | Acc: 80.686% 
005  01644 |Loss: 0.556 | Acc: 80.615% 
005  01645 |Loss: 0.554 | Acc: 80.652% 
005  01646 |Loss: 0.554 | Acc: 80.621% 
005  01647 |Loss: 0.553 | Acc: 80.629% 
005  01648 |Loss: 0.552 | Acc: 80.692% 
005  01649 |Loss: 0.551 | Acc: 80.689% 
005  01650 |Loss: 0.551 | Acc: 80.696% 
005  01651 |Loss: 0.551 | Acc: 80.693% 
005  01652 |Loss: 0.551 | Acc: 80.735% 
005  01653 |Loss: 0.550 | Acc: 80.758% 
005  01654 |Loss: 0.551 | Acc: 80.720% 
005  01655 |Loss: 0.552 | Acc: 80.649% 
005  01656 |Loss: 0.552 | Acc: 80.656% 
005  01657 |Loss: 0.554 | Acc: 80.612% 
005  01658 |Loss: 0.552 | Acc: 80.635% 
005  01659 |Loss: 0.552 | Acc: 80.650% 
005  01660 |Loss: 0.550 | Acc: 80.697% 
005  01661 |Loss: 0.549 | Acc: 80.710% 
005  01662 |Loss: 0.550 | Acc: 80.708% 
005  01663 |Loss: 0.549 | Acc: 80.721% 
005  01664 |Loss: 0.548 | Acc: 80.734% 
005  01665 |Loss: 0.547 | Acc: 80.739% 
005  01666 |Loss: 0.548 | Acc: 80.767% 
005  01667 |Loss: 0.547 | Acc: 80.795% 
005  01668 |Loss: 0.547 | Acc: 80.792% 
005  01669 |Loss: 0.547 | Acc: 80.796% 
005  01670 |Loss: 0.547 | Acc: 80.793% 
005  01671 |Loss: 0.546 | Acc: 80.797% 
005  01672 |Loss: 0.547 | Acc: 80.736% 
005  01673 |Loss: 0.547 | Acc: 80.677% 
005  01674 |Loss: 0.548 | Acc: 80.646% 
005  01675 |Loss: 0.546 | Acc: 80.694% 
005  01676 |Loss: 0.546 | Acc: 80.727% 
005  01677 |Loss: 0.546 | Acc: 80.718% 
005  01678 |Loss: 0.546 | Acc: 80.674% 
005  01679 |Loss: 0.545 | Acc: 80.727% 
005  01680 |Loss: 0.545 | Acc: 80.684% 
005  01681 |Loss: 0.546 | Acc: 80.682% 
005  01682 |Loss: 0.545 | Acc: 80.707% 
005  01683 |Loss: 0.545 | Acc: 80.725% 
005  01684 |Loss: 0.545 | Acc: 80.703% 
005  01685 |Loss: 0.544 | Acc: 80.759% 
005  01686 |Loss: 0.545 | Acc: 80.776% 
005  01687 |Loss: 0.545 | Acc: 80.837% 
005  01688 |Loss: 0.544 | Acc: 80.859% 
005  01689 |Loss: 0.543 | Acc: 80.881% 
005  01690 |Loss: 0.543 | Acc: 80.890% 
005  01691 |Loss: 0.543 | Acc: 80.869% 
005  01692 |Loss: 0.544 | Acc: 80.859% 
005  01693 |Loss: 0.544 | Acc: 80.881% 
005  01694 |Loss: 0.545 | Acc: 80.847% 
005  01695 |Loss: 0.547 | Acc: 80.821% 
005  01696 |Loss: 0.546 | Acc: 80.853% 
005  01697 |Loss: 0.548 | Acc: 80.804% 
005  01698 |Loss: 0.548 | Acc: 80.795% 
005  01699 |Loss: 0.549 | Acc: 80.787% 
005  01700 |Loss: 0.550 | Acc: 80.744% 
005  01701 |Loss: 0.549 | Acc: 80.748% 
005  01702 |Loss: 0.549 | Acc: 80.763% 
005  01703 |Loss: 0.549 | Acc: 80.778% 
005  01704 |Loss: 0.548 | Acc: 80.809% 
005  01705 |Loss: 0.547 | Acc: 80.834% 
005  01706 |Loss: 0.547 | Acc: 80.837% 
005  01707 |Loss: 0.546 | Acc: 80.846% 
005  01708 |Loss: 0.547 | Acc: 80.805% 
005  01709 |Loss: 0.546 | Acc: 80.846% 
005  01710 |Loss: 0.545 | Acc: 80.886% 
005  01711 |Loss: 0.545 | Acc: 80.894% 
005  01712 |Loss: 0.545 | Acc: 80.859% 
005  01713 |Loss: 0.544 | Acc: 80.888% 
005  01714 |Loss: 0.545 | Acc: 80.880% 
005  01715 |Loss: 0.546 | Acc: 80.883% 
005  01716 |Loss: 0.544 | Acc: 80.936% 
005  01717 |Loss: 0.544 | Acc: 80.928% 
005  01718 |Loss: 0.544 | Acc: 80.946% 
005  01719 |Loss: 0.543 | Acc: 80.958% 
005  01720 |Loss: 0.544 | Acc: 80.945% 
005  01721 |Loss: 0.543 | Acc: 80.976% 
005  01722 |Loss: 0.543 | Acc: 80.998% 
005  01723 |Loss: 0.543 | Acc: 81.014% 
005  01724 |Loss: 0.542 | Acc: 81.016% 
005  01725 |Loss: 0.542 | Acc: 81.027% 
005  01726 |Loss: 0.540 | Acc: 81.072% 
005  01727 |Loss: 0.540 | Acc: 81.106% 
005  01728 |Loss: 0.541 | Acc: 81.059% 
005  01729 |Loss: 0.542 | Acc: 81.013% 
005  01730 |Loss: 0.542 | Acc: 81.010% 
005  01731 |Loss: 0.543 | Acc: 80.997% 
005  01732 |Loss: 0.543 | Acc: 81.017% 
005  01733 |Loss: 0.543 | Acc: 80.991% 
005  01734 |Loss: 0.543 | Acc: 81.011% 
005  01735 |Loss: 0.544 | Acc: 80.999% 
005  01736 |Loss: 0.544 | Acc: 80.987% 
005  01737 |Loss: 0.544 | Acc: 80.975% 
005  01738 |Loss: 0.544 | Acc: 80.985% 
005  01739 |Loss: 0.544 | Acc: 80.996% 
005  01740 |Loss: 0.543 | Acc: 81.015% 
005  01741 |Loss: 0.543 | Acc: 80.981% 
005  01742 |Loss: 0.543 | Acc: 80.969% 
005  01743 |Loss: 0.544 | Acc: 80.975% 
005  01744 |Loss: 0.544 | Acc: 81.003% 
005  01745 |Loss: 0.543 | Acc: 81.026% 
005  01746 |Loss: 0.544 | Acc: 81.001% 
005  01747 |Loss: 0.543 | Acc: 81.024% 
005  01748 |Loss: 0.544 | Acc: 80.995% 
005  01749 |Loss: 0.543 | Acc: 81.018% 
005  01750 |Loss: 0.544 | Acc: 81.002% 
005  01751 |Loss: 0.544 | Acc: 80.991% 
005  01752 |Loss: 0.543 | Acc: 81.013% 
005  01753 |Loss: 0.543 | Acc: 81.035% 
005  01754 |Loss: 0.543 | Acc: 81.007% 
005  01755 |Loss: 0.543 | Acc: 81.029% 
005  01756 |Loss: 0.543 | Acc: 81.026% 
005  01757 |Loss: 0.543 | Acc: 81.035% 
005  01758 |Loss: 0.543 | Acc: 81.020% 
005  01759 |Loss: 0.544 | Acc: 80.986% 
005  01760 |Loss: 0.544 | Acc: 80.991% 
005  01761 |Loss: 0.543 | Acc: 81.024% 
005  01762 |Loss: 0.543 | Acc: 81.041% 
005  01763 |Loss: 0.543 | Acc: 81.050% 
005  01764 |Loss: 0.542 | Acc: 81.082% 
005  01765 |Loss: 0.543 | Acc: 81.067% 
005  01766 |Loss: 0.542 | Acc: 81.103% 
005  01767 |Loss: 0.542 | Acc: 81.096% 
005  01768 |Loss: 0.543 | Acc: 81.081% 
005  01769 |Loss: 0.543 | Acc: 81.079% 
005  01770 |Loss: 0.544 | Acc: 81.057% 
005  01771 |Loss: 0.543 | Acc: 81.058% 
005  01772 |Loss: 0.544 | Acc: 81.025% 
005  01773 |Loss: 0.544 | Acc: 81.029% 
005  01774 |Loss: 0.544 | Acc: 81.016% 
005  01775 |Loss: 0.544 | Acc: 81.024% 
005  01776 |Loss: 0.544 | Acc: 81.033% 
005  01777 |Loss: 0.544 | Acc: 81.030% 
005  01778 |Loss: 0.545 | Acc: 81.009% 
005  01779 |Loss: 0.545 | Acc: 80.996% 
005  01780 |Loss: 0.545 | Acc: 81.008% 
005  01781 |Loss: 0.544 | Acc: 81.048% 
005  01782 |Loss: 0.544 | Acc: 81.067% 
005  01783 |Loss: 0.544 | Acc: 81.061% 
005  01784 |Loss: 0.544 | Acc: 81.051% 
005  01785 |Loss: 0.544 | Acc: 81.052% 
005  01786 |Loss: 0.545 | Acc: 81.032% 
005  01787 |Loss: 0.545 | Acc: 81.040% 
005  01788 |Loss: 0.545 | Acc: 81.027% 
005  01789 |Loss: 0.544 | Acc: 81.052% 
005  01790 |Loss: 0.544 | Acc: 81.063% 
005  01791 |Loss: 0.545 | Acc: 81.047% 
005  01792 |Loss: 0.544 | Acc: 81.062% 
005  01793 |Loss: 0.545 | Acc: 81.066% 
005  01794 |Loss: 0.545 | Acc: 81.070% 
005  01795 |Loss: 0.544 | Acc: 81.064% 
005  01796 |Loss: 0.544 | Acc: 81.055% 
005  01797 |Loss: 0.544 | Acc: 81.076% 
005  01798 |Loss: 0.543 | Acc: 81.086% 
005  01799 |Loss: 0.543 | Acc: 81.087% 
005  01800 |Loss: 0.543 | Acc: 81.088% 
005  01801 |Loss: 0.543 | Acc: 81.072% 
005  01802 |Loss: 0.543 | Acc: 81.060% 
005  01803 |Loss: 0.543 | Acc: 81.067% 
005  01804 |Loss: 0.543 | Acc: 81.081% 
005  01805 |Loss: 0.543 | Acc: 81.091% 
005  01806 |Loss: 0.543 | Acc: 81.102% 
005  01807 |Loss: 0.543 | Acc: 81.096% 
005  01808 |Loss: 0.543 | Acc: 81.093% 
005  01809 |Loss: 0.543 | Acc: 81.071% 
005  01810 |Loss: 0.543 | Acc: 81.085% 
005  01811 |Loss: 0.543 | Acc: 81.079% 
005  01812 |Loss: 0.543 | Acc: 81.092% 
005  01813 |Loss: 0.543 | Acc: 81.084% 
005  01814 |Loss: 0.543 | Acc: 81.094% 
005  01815 |Loss: 0.543 | Acc: 81.104% 
005  01816 |Loss: 0.543 | Acc: 81.104% 
005  01817 |Loss: 0.543 | Acc: 81.133% 
005  01818 |Loss: 0.542 | Acc: 81.148% 
005  01819 |Loss: 0.542 | Acc: 81.143% 
005  01820 |Loss: 0.543 | Acc: 81.137% 
005  01821 |Loss: 0.543 | Acc: 81.134% 
005  01822 |Loss: 0.543 | Acc: 81.132% 
005  01823 |Loss: 0.542 | Acc: 81.147% 
005  01824 |Loss: 0.542 | Acc: 81.142% 
005  01825 |Loss: 0.542 | Acc: 81.157% 
005  01826 |Loss: 0.542 | Acc: 81.134% 
005  01827 |Loss: 0.543 | Acc: 81.122% 
005  01828 |Loss: 0.543 | Acc: 81.143% 
005  01829 |Loss: 0.543 | Acc: 81.129% 
005  01830 |Loss: 0.543 | Acc: 81.138% 
005  01831 |Loss: 0.543 | Acc: 81.127% 
005  01832 |Loss: 0.543 | Acc: 81.119% 
005  01833 |Loss: 0.543 | Acc: 81.122% 
005  01834 |Loss: 0.543 | Acc: 81.117% 
005  01835 |Loss: 0.543 | Acc: 81.117% 
005  01836 |Loss: 0.543 | Acc: 81.118% 
005  01837 |Loss: 0.543 | Acc: 81.116% 
005  01838 |Loss: 0.542 | Acc: 81.145% 
005  01839 |Loss: 0.543 | Acc: 81.136% 
005  01840 |Loss: 0.543 | Acc: 81.154% 
005  01841 |Loss: 0.542 | Acc: 81.148% 
005  01842 |Loss: 0.542 | Acc: 81.152% 
005  01843 |Loss: 0.543 | Acc: 81.144% 
005  01844 |Loss: 0.542 | Acc: 81.161% 
005  01845 |Loss: 0.542 | Acc: 81.172% 
005  01846 |Loss: 0.542 | Acc: 81.181% 
005  01847 |Loss: 0.542 | Acc: 81.178% 
005  01848 |Loss: 0.542 | Acc: 81.162% 
005  01849 |Loss: 0.542 | Acc: 81.176% 
005  01850 |Loss: 0.542 | Acc: 81.193% 
005  01851 |Loss: 0.542 | Acc: 81.193% 
005  01852 |Loss: 0.541 | Acc: 81.207% 
005  01853 |Loss: 0.542 | Acc: 81.188% 
005  01854 |Loss: 0.541 | Acc: 81.191% 
005  01855 |Loss: 0.542 | Acc: 81.186% 
005  01856 |Loss: 0.541 | Acc: 81.196% 
005  01857 |Loss: 0.542 | Acc: 81.181% 
005  01858 |Loss: 0.542 | Acc: 81.165% 
005  01859 |Loss: 0.542 | Acc: 81.163% 
005  01860 |Loss: 0.542 | Acc: 81.173% 
005  01861 |Loss: 0.542 | Acc: 81.195% 
005  01862 |Loss: 0.542 | Acc: 81.208% 
005  01863 |Loss: 0.542 | Acc: 81.206% 
005  01864 |Loss: 0.542 | Acc: 81.214% 
005  01865 |Loss: 0.542 | Acc: 81.232% 
005  01866 |Loss: 0.541 | Acc: 81.219% 
005  01867 |Loss: 0.541 | Acc: 81.240% 
005  01868 |Loss: 0.541 | Acc: 81.240% 
005  01869 |Loss: 0.541 | Acc: 81.242% 
005  01870 |Loss: 0.541 | Acc: 81.247% 
005  01871 |Loss: 0.541 | Acc: 81.225% 
005  01872 |Loss: 0.541 | Acc: 81.222% 
005  01873 |Loss: 0.542 | Acc: 81.225% 
005  01874 |Loss: 0.542 | Acc: 81.242% 
005  01875 |Loss: 0.542 | Acc: 81.245% 
005  01876 |Loss: 0.542 | Acc: 81.245% 
005  01877 |Loss: 0.541 | Acc: 81.250% 
005  01878 |Loss: 0.541 | Acc: 81.240% 
005  01879 |Loss: 0.542 | Acc: 81.228% 
005  01880 |Loss: 0.542 | Acc: 81.215% 
005  01881 |Loss: 0.542 | Acc: 81.220% 
005  01882 |Loss: 0.542 | Acc: 81.213% 
005  01883 |Loss: 0.541 | Acc: 81.235% 
005  01884 |Loss: 0.541 | Acc: 81.228% 
005  01885 |Loss: 0.542 | Acc: 81.231% 
005  01886 |Loss: 0.542 | Acc: 81.231% 
005  01887 |Loss: 0.542 | Acc: 81.226% 
005  01888 |Loss: 0.542 | Acc: 81.236% 
005  01889 |Loss: 0.542 | Acc: 81.224% 
005  01890 |Loss: 0.541 | Acc: 81.240% 
005  01891 |Loss: 0.541 | Acc: 81.250% 
005  01892 |Loss: 0.541 | Acc: 81.250% 
005  01893 |Loss: 0.541 | Acc: 81.262% 
005  01894 |Loss: 0.541 | Acc: 81.262% 
005  01895 |Loss: 0.541 | Acc: 81.257% 
005  01896 |Loss: 0.541 | Acc: 81.252% 
005  01897 |Loss: 0.541 | Acc: 81.252% 
005  01898 |Loss: 0.541 | Acc: 81.257% 
005  01899 |Loss: 0.541 | Acc: 81.257% 
005  01900 |Loss: 0.541 | Acc: 81.280% 
005  01901 |Loss: 0.541 | Acc: 81.280% 
005  01902 |Loss: 0.541 | Acc: 81.262% 
005  01903 |Loss: 0.541 | Acc: 81.259% 
005  01904 |Loss: 0.541 | Acc: 81.248% 
005  01905 |Loss: 0.541 | Acc: 81.255% 
005  01906 |Loss: 0.541 | Acc: 81.236% 
005  01907 |Loss: 0.541 | Acc: 81.229% 
005  01908 |Loss: 0.541 | Acc: 81.223% 
005  01909 |Loss: 0.541 | Acc: 81.214% 
005  01910 |Loss: 0.541 | Acc: 81.227% 
005  01911 |Loss: 0.541 | Acc: 81.221% 
005  01912 |Loss: 0.541 | Acc: 81.219% 
005  01913 |Loss: 0.541 | Acc: 81.228% 
005  01914 |Loss: 0.541 | Acc: 81.239% 
005  01915 |Loss: 0.541 | Acc: 81.223% 
005  01916 |Loss: 0.541 | Acc: 81.228% 
005  01917 |Loss: 0.541 | Acc: 81.243% 
005  01918 |Loss: 0.541 | Acc: 81.237% 
005  01919 |Loss: 0.541 | Acc: 81.235% 
005  01920 |Loss: 0.541 | Acc: 81.237% 
005  01921 |Loss: 0.540 | Acc: 81.250% 
005  01922 |Loss: 0.540 | Acc: 81.257% 
005  01923 |Loss: 0.540 | Acc: 81.261% 
005  01924 |Loss: 0.540 | Acc: 81.265% 
005  01925 |Loss: 0.540 | Acc: 81.276% 
005  01926 |Loss: 0.540 | Acc: 81.269% 
005  01927 |Loss: 0.540 | Acc: 81.259% 
005  01928 |Loss: 0.540 | Acc: 81.259% 
005  01929 |Loss: 0.540 | Acc: 81.267% 
005  01930 |Loss: 0.539 | Acc: 81.280% 
005  01931 |Loss: 0.540 | Acc: 81.267% 
005  01932 |Loss: 0.540 | Acc: 81.263% 
005  01933 |Loss: 0.540 | Acc: 81.278% 
005  01934 |Loss: 0.540 | Acc: 81.271% 
005  01935 |Loss: 0.540 | Acc: 81.277% 
005  01936 |Loss: 0.539 | Acc: 81.282% 
005  01937 |Loss: 0.539 | Acc: 81.288% 
005  01938 |Loss: 0.539 | Acc: 81.298% 
005  01939 |Loss: 0.540 | Acc: 81.279% 
005  01940 |Loss: 0.540 | Acc: 81.279% 
005  01941 |Loss: 0.540 | Acc: 81.281% 
005  01942 |Loss: 0.540 | Acc: 81.267% 
005  01943 |Loss: 0.540 | Acc: 81.269% 
005  01944 |Loss: 0.540 | Acc: 81.273% 
005  01945 |Loss: 0.540 | Acc: 81.277% 
005  01946 |Loss: 0.540 | Acc: 81.270% 
005  01947 |Loss: 0.539 | Acc: 81.287% 
005  01948 |Loss: 0.539 | Acc: 81.287% 
005  01949 |Loss: 0.539 | Acc: 81.285% 
005  01950 |Loss: 0.539 | Acc: 81.278% 
005  01951 |Loss: 0.540 | Acc: 81.262% 
005  01952 |Loss: 0.540 | Acc: 81.252% 
005  01953 |Loss: 0.540 | Acc: 81.258% 
005  01954 |Loss: 0.540 | Acc: 81.256% 
005  01955 |Loss: 0.540 | Acc: 81.264% 
006  01956 |Loss: 0.542 | Acc: 83.594% 
006  01957 |Loss: 0.483 | Acc: 83.594% 
006  01958 |Loss: 0.537 | Acc: 82.292% 
006  01959 |Loss: 0.504 | Acc: 83.789% 
006  01960 |Loss: 0.497 | Acc: 84.531% 
006  01961 |Loss: 0.494 | Acc: 83.984% 
006  01962 |Loss: 0.474 | Acc: 84.933% 
006  01963 |Loss: 0.482 | Acc: 84.277% 
006  01964 |Loss: 0.478 | Acc: 84.375% 
006  01965 |Loss: 0.478 | Acc: 84.062% 
